name_unique,dataset_name,name,part,target_clock_period,version_vitis_hls,version_vivado,clock_period,latency_best_cycles,latency_best_seconds,latency_average_cycles,latency_average_seconds,latency_worst_cycles,latency_worst_seconds,resources_lut_used,resources_ff_used,resources_dsp_used,resources_bram_used,resources_uram_used
aes_table_opt_96c8df1bf9232c67632e34dcc5f64c84,machsuite_xilinx_post_frontend,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.925e-09,1441.0,9.978925e-06,1519.0,1.0519075e-05,1584.0,1.09692e-05,333745,83971,0,48,0
aes_table_opt_a44ac25f879a9c5feae1ff00ce1099ec,machsuite_xilinx_post_frontend,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.117e-09,1686.0,1.1999262e-05,1855.0,1.3202035e-05,2024.0,1.4404808e-05,398579,78220,0,6,0
aes_table_opt_ab8ded9686249a892c7f6fe24da20e97,machsuite_xilinx_post_frontend,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.279e-09,681.0,4.956999e-06,681.0,4.956999e-06,681.0,4.956999e-06,325694,83625,0,4,0
aes_table_opt_ae0c036a27cbdac38e9f7652e60291d4,machsuite_xilinx_post_frontend,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.117e-09,952.0,6.775384e-06,952.0,6.775384e-06,952.0,6.775384e-06,394822,77792,0,2,0
aes_table_opt_b2733e866f820d30cfce275bb14fa847,machsuite_xilinx_post_frontend,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.925e-09,1686.0,1.167555e-05,1855.0,1.2845875e-05,2024.0,1.40162e-05,329173,83921,0,6,0
aes_table_opt_b440e8c384da95570bfadf7cf48f5695,machsuite_xilinx_post_frontend,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.279e-09,701.0,5.102579e-06,701.0,5.102579e-06,701.0,5.102579e-06,324965,69691,0,2,0
aes_table_opt_bf9019bbacb5882e896aa199abe4d434,machsuite_xilinx_post_frontend,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.279e-09,677.0,4.927883e-06,677.0,4.927883e-06,677.0,4.927883e-06,326815,83591,0,8,0
aes_table_opt_d2d0a33cc3694426092bbee343aac7f7,machsuite_xilinx_post_frontend,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.117e-09,804.0,5.722068e-06,804.0,5.722068e-06,804.0,5.722068e-06,395561,78767,0,4,0
aes_table_opt_d37414f511d10520ca39e2db907048a3,machsuite_xilinx_post_frontend,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.117e-09,1782.0,1.2682494e-05,1925.0,1.3700225e-05,2068.0,1.4717956e-05,398028,77373,0,3,0
aes_table_opt_d3a0d82ff4ad3149964db62c0579d9aa,machsuite_xilinx_post_frontend,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.925e-09,1441.0,9.978925e-06,1519.0,1.0519075e-05,1584.0,1.09692e-05,333745,83971,0,48,0
aes_table_opt_d8f3f50135ffde3792957803431d9773,machsuite_xilinx_post_frontend,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.925e-09,1782.0,1.234035e-05,1925.0,1.3330624999999999e-05,2068.0,1.43209e-05,328588,70013,0,3,0
aes_table_opt_e4f195798af75f61d669f581a182f151,machsuite_xilinx_post_frontend,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.925e-09,1582.0,1.095535e-05,1725.0,1.1945625e-05,1868.0,1.29359e-05,329988,83880,0,12,0
aes_table_opt_eb868b80d752ab472992ad760d56ec8a,machsuite_xilinx_post_frontend,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.279e-09,675.0,4.913325e-06,675.0,4.913325e-06,675.0,4.913325e-06,329044,83492,0,16,0
aes_table_opt_ee825ed4146ae5d56bfc842d60d0c7ae,machsuite_xilinx_post_frontend,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.117e-09,1582.0,1.1259094e-05,1725.0,1.2276825e-05,1868.0,1.3294556000000001e-05,399394,78182,0,12,0
aes_table_opt_f290246b1cc9c601e4f371d927e01b2a,machsuite_xilinx_post_frontend,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.117e-09,1782.0,1.2682494e-05,1925.0,1.3700225e-05,2068.0,1.4717956e-05,398028,77373,0,3,0
aes_tableless_opt_0baa4e820ac0f69a9d664f61096e0964,machsuite_xilinx_post_frontend,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.042e-09,1825.0,1.2851650000000001e-05,17383.0,0.000122411086,102621.0,0.000722657082,214090,23570,0,0,0
aes_tableless_opt_14a78e292d0aeac0ae7f7d779c425401,machsuite_xilinx_post_frontend,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.042e-09,1955.0,1.3767110000000001e-05,17513.0,0.000123326546,102751.0,0.000723572542,213843,22736,0,0,0
aes_tableless_opt_20d9249413feb29600b2a863b8e6361f,machsuite_xilinx_post_frontend,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.925e-09,1786.0,1.236805e-05,17344.0,0.0001201072,102582.0,0.00071038035,328398,60404,0,0,0
aes_tableless_opt_247b148274f2f2a6cce090ceba99a1fd,machsuite_xilinx_post_frontend,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.925e-09,1916.0,1.32683e-05,17474.0,0.00012100744999999999,102712.0,0.0007112806,328985,59686,0,0,0
aes_tableless_opt_2cd2f48fd1bfab1064822363d7a65b25,machsuite_xilinx_post_frontend,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.925e-09,1717.0,1.1890225e-05,17275.0,0.000119629375,102513.0,0.000709902525,329218,60396,0,0,0
aes_tableless_opt_2f634706742d788f5aab9c8b5bdb39a9,machsuite_xilinx_post_frontend,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.925e-09,1825.0,1.2638125e-05,17383.0,0.000120377275,102621.0,0.000710650425,328781,60446,0,0,0
aes_tableless_opt_2ffb2ae3c35aee46906d378c2ce3964d,machsuite_xilinx_post_frontend,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.925e-09,1730.0,1.198025e-05,17288.0,0.0001197194,102526.0,0.00070999255,328750,60393,0,0,0
aes_tableless_opt_34154e2bd0cd397b1a0856d9968fe91e,machsuite_xilinx_post_frontend,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.042e-09,1717.0,1.2091114e-05,17275.0,0.00012165055,102513.0,0.0007218965460000001,214527,23520,0,0,0
aes_tableless_opt_360d2afa9c5389a71b06c34f7e595bab,machsuite_xilinx_post_frontend,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.042e-09,1825.0,1.2851650000000001e-05,17383.0,0.000122411086,102621.0,0.000722657082,214090,23570,0,0,0
aes_tableless_opt_48668a8d8254b27e431933143841f4f1,machsuite_xilinx_post_frontend,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.925e-09,1469.0,1.0172825e-05,16924.0,0.00011719869999999999,102058.0,0.00070675165,331945,60475,0,0,0
aes_tableless_opt_53809570a906877999191821ec564fea,machsuite_xilinx_post_frontend,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.042e-09,1825.0,1.2851650000000001e-05,17383.0,0.000122411086,102621.0,0.000722657082,214090,23570,0,0,0
aes_tableless_opt_6ecf3d83f7f87b6720fe4d3ddf91fcf8,machsuite_xilinx_post_frontend,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.925e-09,1379.0,9.549575e-06,16834.0,0.00011657545,101968.0,0.0007061284,331301,60221,0,0,0
aes_tableless_opt_70d01e9d8aab0568b9fc813cd7c5635c,machsuite_xilinx_post_frontend,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.042e-09,1858.0,1.3084036e-05,17325.0,0.00012200265,102459.0,0.000721516278,215328,23469,0,0,0
aes_tableless_opt_88d16d54bea24fc9c3e63f7c12a85a3e,machsuite_xilinx_post_frontend,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.042e-09,1786.0,1.2577012000000001e-05,17344.0,0.000122136448,102582.0,0.000722382444,214541,23613,0,0,0
aes_tableless_opt_89f9068edf021178eaa856502707db82,machsuite_xilinx_post_frontend,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.042e-09,1916.0,1.3492472e-05,17474.0,0.000123051908,102712.0,0.000723297904,214294,22810,0,0,0
aes_tableless_opt_8ed7b0a8ac789a48b786c56e2267bf0f,machsuite_xilinx_post_frontend,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.042e-09,1819.0,1.2809398000000001e-05,17286.0,0.000121728012,102420.0,0.00072124164,215990,23455,0,0,0
aes_tableless_opt_991bd147404397414029a200204ad134,machsuite_xilinx_post_frontend,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.042e-09,1955.0,1.3767110000000001e-05,17513.0,0.000123326546,102751.0,0.000723572542,213843,22736,0,0,0
aes_tableless_opt_9e6aeef8a9abcd18d466eb57411cd690,machsuite_xilinx_post_frontend,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.042e-09,1858.0,1.3084036e-05,17325.0,0.00012200265,102459.0,0.000721516278,215328,23469,0,0,0
aes_tableless_opt_aa5e0fa4286ec3a18b42bd07f50c0c57,machsuite_xilinx_post_frontend,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.042e-09,1786.0,1.2577012000000001e-05,17344.0,0.000122136448,102582.0,0.000722382444,214541,23613,0,0,0
aes_tableless_opt_b6e739c7c5e29191492e58590ff9e4e0,machsuite_xilinx_post_frontend,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.925e-09,1313.0,9.092525e-06,16859.0,0.000116748575,102097.0,0.000707021725,331148,60084,0,0,0
aes_tableless_opt_be53f93cca6e6fd74863744a47fe1491,machsuite_xilinx_post_frontend,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.042e-09,1916.0,1.3492472e-05,17474.0,0.000123051908,102712.0,0.000723297904,213484,22661,0,0,0
aes_tableless_opt_c12b86195efb363354d53f030e6f278b,machsuite_xilinx_post_frontend,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.042e-09,1916.0,1.3492472e-05,17474.0,0.000123051908,102712.0,0.000723297904,214294,22810,0,0,0
aes_tableless_opt_ca03b94f89ca5fbdd144f8bb5fd3d67a,machsuite_xilinx_post_frontend,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.925e-09,1955.0,1.3538375e-05,17513.0,0.000121277525,102751.0,0.000711550675,328534,59612,0,0,0
aes_tableless_opt_cc3b22ad05fec9cdbbef66c3cf8e6474,machsuite_xilinx_post_frontend,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.042e-09,1897.0,1.3358674e-05,17364.0,0.000122277288,102498.0,0.0007217909160000001,215017,23465,0,0,0
aes_tableless_opt_ce0439bebb18b7b0079f94c6b6dbcca8,machsuite_xilinx_post_frontend,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.925e-09,1916.0,1.32683e-05,17474.0,0.00012100744999999999,102712.0,0.0007112806,328175,59537,0,0,0
aes_tableless_opt_d3e7e03820b6db86c09724e9a91a011d,machsuite_xilinx_post_frontend,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.042e-09,1819.0,1.2809398000000001e-05,17286.0,0.000121728012,102420.0,0.00072124164,215990,23455,0,0,0
aes_tableless_opt_e3aa416fe76e7255c4afae45e5280ba5,machsuite_xilinx_post_frontend,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.042e-09,1379.0,9.710918e-06,16834.0,0.00011854502800000001,101968.0,0.000718058656,216610,23345,0,0,0
aes_tableless_opt_e4c1ea15e94f505396dd01a3a999135d,machsuite_xilinx_post_frontend,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.925e-09,1897.0,1.3136724999999999e-05,17364.0,0.00012024569999999999,102498.0,0.00070979865,329708,60341,0,0,0
aes_tableless_opt_eb02f74b269f2cc90bec89ed52e0fec7,machsuite_xilinx_post_frontend,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.925e-09,1916.0,1.32683e-05,17474.0,0.00012100744999999999,102712.0,0.0007112806,328175,59537,0,0,0
aes_tableless_opt_f10fb2371aa9078ec2e4fba385f04189,machsuite_xilinx_post_frontend,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.925e-09,1379.0,9.549575e-06,16834.0,0.00011657545,101968.0,0.0007061284,331301,60221,0,0,0
aes_tableless_opt_f17cf05a2516925cb6e1e8564e976697,machsuite_xilinx_post_frontend,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.925e-09,1955.0,1.3538375e-05,17513.0,0.000121277525,102751.0,0.000711550675,328534,59612,0,0,0
aes_tableless_opt_f64a26452d92e9c786d7935842beec1c,machsuite_xilinx_post_frontend,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.925e-09,1786.0,1.236805e-05,17344.0,0.0001201072,102582.0,0.00071038035,328398,60404,0,0,0
backprop_opt_2dd32db55688312f2a1549eba064a9a4,machsuite_xilinx_post_frontend,backprop,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.584e-09,12016361.0,0.091132081824,12016361.0,0.091132081824,12016361.0,0.091132081824,37389,48630,304,82,0
backprop_opt_53a53c348a3bd63e0b611fed3ad29845,machsuite_xilinx_post_frontend,backprop,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.386000000000001e-09,11743662.0,0.08673868753200001,11743662.0,0.08673868753200001,11743662.0,0.08673868753200001,24886,29848,147,54,0
backprop_opt_872ef4262e157ad9ee3b68f8c43b94a7,machsuite_xilinx_post_frontend,backprop,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.584e-09,11348550.0,0.0860674032,11348550.0,0.0860674032,11348550.0,0.0860674032,33069,41682,289,82,0
backprop_opt_a43289248881e339050099b317b2dfd0,machsuite_xilinx_post_frontend,backprop,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.566e-09,11743662.0,0.088852546692,11743662.0,0.088852546692,11743662.0,0.088852546692,30159,35930,159,54,0
backprop_opt_cc806062e5a1a8dec7ae042ac7dcc7da,machsuite_xilinx_post_frontend,backprop,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.328e-09,11817827.0,0.086601036256,11817827.0,0.086601036256,11817827.0,0.086601036256,105662,116728,720,64,0
backprop_opt_fbe922a24e6384fa3338be347e1d85a1,machsuite_xilinx_post_frontend,backprop,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.445000000000001e-09,28444968.0,0.21177278676000003,28444968.0,0.21177278676000003,28444968.0,0.21177278676000003,34322,36888,204,104,0
bfs_bulk_opt_00cdb32387a45d75ff7104c0d44ff296,machsuite_xilinx_post_frontend,bfs,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,3.789e-09,770.0,2.91753e-06,231690.0,0.00087787341,916500.0,0.0034726185,29414,2645,0,0,0
bfs_bulk_opt_090541d331d43948a32b0e5c75100d84,machsuite_xilinx_post_frontend,bfs,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.936e-09,770.0,5.34072e-06,258570.0,0.00179344152,1024020.0,0.00710260272,14082,13722,16,0,0
bfs_bulk_opt_2f3ae69c1d219bc8c8cbbe014560b381,machsuite_xilinx_post_frontend,bfs,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,3.328e-09,770.0,2.56256e-06,221450.0,0.0007369856,875540.0,0.00291379712,8689,1583,0,0,0
bfs_bulk_opt_33e768f9c11448585856e812c64fdd6e,machsuite_xilinx_post_frontend,bfs,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,3.239e-09,770.0,2.49403e-06,208650.0,0.00067581735,826900.0,0.0026783291,794,460,0,0,0
bfs_bulk_opt_3ed395a9582b2382f65678d49f0da877,machsuite_xilinx_post_frontend,bfs,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,3.328e-09,770.0,2.56256e-06,252170.0,0.00083922176,998420.0,0.00332274176,28735,4985,0,0,0
bfs_bulk_opt_4a64efb723bafb2e4307464e69c78ea2,machsuite_xilinx_post_frontend,bfs,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,3.239e-09,770.0,2.49403e-06,208650.0,0.00067581735,826900.0,0.0026783291,692,456,0,0,0
bfs_bulk_opt_4fac3c55de2c649c270ddf5e0f55ca07,machsuite_xilinx_post_frontend,bfs,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,3.792e-09,770.0,2.9198400000000002e-06,209930.0,0.0007960545600000001,832020.0,0.00315501984,6406,33449,0,0,0
bfs_bulk_opt_5011e8a586c9ad38edee752b5caf5ab2,machsuite_xilinx_post_frontend,bfs,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,3.239e-09,770.0,2.49403e-06,252170.0,0.00081677863,998420.0,0.00323388238,11843,4979,0,0,0
bfs_bulk_opt_5b227ae9456d8f93d814c258910dde91,machsuite_xilinx_post_frontend,bfs,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,3.239e-09,770.0,2.49403e-06,373770.0,0.00121064103,1487380.0,0.00481762382,37726,19024,0,0,0
bfs_bulk_opt_6d2b1f99c07811332a1636b653b46254,machsuite_xilinx_post_frontend,bfs,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,3.239e-09,770.0,2.49403e-06,252170.0,0.00081677863,998420.0,0.00323388238,11843,4979,0,0,0
bfs_bulk_opt_74a51459dc094c06084b7d657b84334b,machsuite_xilinx_post_frontend,bfs,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,3.239e-09,770.0,2.49403e-06,208650.0,0.00067581735,826900.0,0.0026783291,692,456,0,0,0
bfs_bulk_opt_7ac25722a208f203c9bc599a9015bfc7,machsuite_xilinx_post_frontend,bfs,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,3.239e-09,770.0,2.49403e-06,252170.0,0.00081677863,998420.0,0.00323388238,9715,4975,0,0,0
bfs_bulk_opt_894b2e9a6a7ba71a2fd031a3751c254f,machsuite_xilinx_post_frontend,bfs,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,3.239e-09,770.0,2.49403e-06,231690.0,0.00075044391,916500.0,0.0029685435,4791,2510,0,0,0
bfs_bulk_opt_8b010271c340f4386fba23d79235d4f6,machsuite_xilinx_post_frontend,bfs,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,3.239e-09,770.0,2.49403e-06,252170.0,0.00081677863,998420.0,0.00323388238,9715,4975,0,0,0
bfs_bulk_opt_9cb54479855e7399434ebd7d0ff11db2,machsuite_xilinx_post_frontend,bfs,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,3.239e-09,770.0,2.49403e-06,209930.0,0.00067996327,832020.0,0.00269491278,1038,669,0,0,0
bfs_bulk_opt_aa480ea7eeb74e628d2c4fc7cc4d23ae,machsuite_xilinx_post_frontend,bfs,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,3.239e-09,770.0,2.49403e-06,231690.0,0.00075044391,916500.0,0.0029685435,6314,2627,0,0,0
bfs_bulk_opt_ab9cd725994a79bcc8be9c4fb9beb706,machsuite_xilinx_post_frontend,bfs,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,3.239e-09,770.0,2.49403e-06,208650.0,0.00067581735,826900.0,0.0026783291,665,463,0,0,0
bfs_bulk_opt_ae25dee7db6e207488e134f28b4076a7,machsuite_xilinx_post_frontend,bfs,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,5.8510000000000006e-09,770.0,4.50527e-06,252170.0,0.0014754466700000002,1000980.0,0.005856733980000001,11395,13309,16,0,0
bfs_bulk_opt_bf92791b451e6c99826e846e19c237dc,machsuite_xilinx_post_frontend,bfs,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,3.239e-09,770.0,2.49403e-06,209930.0,0.00067996327,832020.0,0.00269491278,1218,673,0,0,0
bfs_bulk_opt_c66492efc3382fdf5eb7a30fe275b716,machsuite_xilinx_post_frontend,bfs,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,3.239e-09,770.0,2.49403e-06,208650.0,0.00067581735,826900.0,0.0026783291,794,460,0,0,0
bfs_bulk_opt_c682f7c8bdb527fc728e249eaedd9d98,machsuite_xilinx_post_frontend,bfs,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,3.239e-09,770.0,2.49403e-06,373770.0,0.00121064103,1487380.0,0.00481762382,35304,18015,0,0,0
bfs_bulk_opt_debb2d1fbe1212af0833766e14a2b176,machsuite_xilinx_post_frontend,bfs,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,3.239e-09,770.0,2.49403e-06,373770.0,0.00121064103,1487380.0,0.00481762382,45554,19028,0,0,0
bfs_bulk_opt_e0fc14298acba1a74adf8a2c0270e81d,machsuite_xilinx_post_frontend,bfs,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,3.789e-09,770.0,2.91753e-06,216330.0,0.00081967437,855060.0,0.0032398223400000002,9205,1120,0,0,0
bfs_bulk_opt_e28c0db54a4d1d844eafc6d73c28e55a,machsuite_xilinx_post_frontend,bfs,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,3.239e-09,770.0,2.49403e-06,216330.0,0.00070069287,855060.0,0.00276953934,1693,1110,0,0,0
bfs_bulk_opt_e3bce80797d85af3cfbdb26789562b2f,machsuite_xilinx_post_frontend,bfs,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,3.239e-09,770.0,2.49403e-06,373770.0,0.00121064103,1487380.0,0.00481762382,35304,18015,0,0,0
bfs_bulk_opt_ee592148aa8b94669fec2b1e4312b769,machsuite_xilinx_post_frontend,bfs,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.936e-09,770.0,5.34072e-06,263690.0,0.00182895384,1044500.0,0.007244652,45244,70302,16,0,0
bfs_bulk_opt_f2753b5701faf71c30a7150889b46b15,machsuite_xilinx_post_frontend,bfs,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,3.239e-09,770.0,2.49403e-06,221450.0,0.0007172765500000001,875540.0,0.00283587406,3039,1575,0,0,0
bfs_bulk_opt_f987ebc7a05eb9fd8f34ecc128f82fe0,machsuite_xilinx_post_frontend,bfs,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,3.239e-09,770.0,2.49403e-06,216330.0,0.00070069287,855060.0,0.00276953934,1593,1093,0,0,0
bfs_queue_opt_03c08829fbbc5d138cb7b8867ae0189a,machsuite_xilinx_post_frontend,bfs,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,3.239e-09,1.0,3.239e-09,107137.0,0.000347016743,295169.0,0.000956052391,45717,13139,0,1,0
bfs_queue_opt_0902da33fad7fd34c39395edd741ce64,machsuite_xilinx_post_frontend,bfs,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,3.239e-09,1.0,3.239e-09,107137.0,0.000347016743,295169.0,0.000956052391,48967,13142,0,2,0
bfs_queue_opt_0fb2aaeb3feb7931a5b02e1b70e80664,machsuite_xilinx_post_frontend,bfs,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,3.239e-09,1.0,3.239e-09,67969.0,0.000220151591,135937.0,0.00044029994300000003,6088,2889,0,1,0
bfs_queue_opt_14d16354e03d00dca562c6a482c8b7e6,machsuite_xilinx_post_frontend,bfs,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,3.239e-09,1.0,3.239e-09,107137.0,0.000347016743,295169.0,0.000956052391,45717,13139,0,1,0
bfs_queue_opt_23fdc560ca9cba57b00e5c263a6f6ca0,machsuite_xilinx_post_frontend,bfs,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.936e-09,1.0,6.936e-09,89993.0,0.000624191448,179981.0,0.001248348216,65975,106261,32,0,0
bfs_queue_opt_3ca105cb502c4a7777b927f58799c6bf,machsuite_xilinx_post_frontend,bfs,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,3.239e-09,1.0,3.239e-09,61697.0,0.000199836583,123393.0,0.000399669927,2709,842,0,0,0
bfs_queue_opt_50ef906c1b71987064b0ac0379d3344e,machsuite_xilinx_post_frontend,bfs,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,3.789e-09,1.0,3.789e-09,63361.0,0.000240074829,126721.0,0.000480145869,21859,2279,0,0,0
bfs_queue_opt_5e7d3a14ea7588ba253893e629f1ed19,machsuite_xilinx_post_frontend,bfs,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,3.239e-09,1.0,3.239e-09,61569.0,0.000199421991,123137.0,0.00039884074300000004,1091,344,0,2,0
bfs_queue_opt_65cfded47a4962da382030fa7ac064e2,machsuite_xilinx_post_frontend,bfs,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,3.239e-09,1.0,3.239e-09,74113.0,0.000240052007,148225.0,0.000480100775,12351,5466,0,2,0
bfs_queue_opt_6aafd34e404b2ba7a27a0eaf709701b1,machsuite_xilinx_post_frontend,bfs,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,3.239e-09,1.0,3.239e-09,64897.0,0.00021020138300000002,129793.0,0.000420399527,4302,1639,0,0,0
bfs_queue_opt_87ee8596434f4e342775b89c9acca5ad,machsuite_xilinx_post_frontend,bfs,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,3.239e-09,1.0,3.239e-09,61569.0,0.000199421991,123137.0,0.00039884074300000004,1481,422,0,0,0
bfs_queue_opt_8af628875c2cf8f0ee704261ce071d97,machsuite_xilinx_post_frontend,bfs,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.4710000000000005e-09,1.0,6.4710000000000005e-09,88201.0,0.0005707486710000001,176397.0,0.0011414649870000002,34113,36804,32,0,0
bfs_queue_opt_8e28e662ed58436c55ab068144936eaf,machsuite_xilinx_post_frontend,bfs,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,3.239e-09,1.0,3.239e-09,61569.0,0.000199421991,123137.0,0.00039884074300000004,1018,341,0,1,0
bfs_queue_opt_9ed9425c6206c6dc44e2fd273f552780,machsuite_xilinx_post_frontend,bfs,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,3.239e-09,1.0,3.239e-09,67969.0,0.000220151591,135937.0,0.00044029994300000003,9074,2984,0,0,0
bfs_queue_opt_b4ee26c68132d6f9889ead63a2a236e9,machsuite_xilinx_post_frontend,bfs,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,3.239e-09,1.0,3.239e-09,61569.0,0.000199421991,123137.0,0.00039884074300000004,1481,422,0,0,0
