prj,clk_target(ns),clk_estimated(ns),clk_uncertainty(ns),bram,dsp,ff,lut,c_num_arith,c_num_logic,rtl_num_arith,rtl_num_logic,data_input_port(numxbits),data_output_port(numxbits)
io8_l2p2n1_l4p4n1,10.0,9.114,1.25,64,67,25571,18723,852.0,83.0,45.0,83.0,18x32,8x32
io8_l2p2n1_l4p4n1_d1d2,10.0,9.617,1.25,448,320,74966,63387,853.0,58.0,149.0,58.0,18x32,8x32
io8_l2p2n1_l4p8n1,10.0,9.188,1.25,64,70,39099,25586,1364.0,115.0,46.0,115.0,18x32,8x32
io8_l2p2n1_l4p8n1_d1d2,10.0,9.589,1.25,448,320,103847,62743,1365.0,51.0,149.0,51.0,18x32,8x32
io8_l2p4n1_l4n1n1,10.0,9.766,1.25,40,50,7302,9636,600.0,75.0,39.0,75.0,18x32,8x32
io8_l2p4n1_l4n1n1_d1d2,10.0,9.678,1.25,352,194,39541,72707,665.0,51.0,88.0,51.0,18x32,8x32
io8_l2p4n1_l4n1n2,10.0,9.777,1.25,40,50,7423,9622,602.0,76.0,39.0,76.0,18x32,8x32
io8_l2p4n1_l4n1n2_d1d2,10.0,9.889,1.25,352,194,39766,72831,667.0,52.0,88.0,52.0,18x32,8x32
io8_l2p4n1_l4n1n4,10.0,9.755,1.25,40,50,7448,9860,606.0,82.0,39.0,82.0,18x32,8x32
io8_l2p4n1_l4n1n4_d1d2,10.0,9.911,1.25,352,194,39984,74133,671.0,58.0,88.0,58.0,18x32,8x32
io8_l2p4n1_l4n1n8,10.0,9.755,1.25,40,64,9091,11219,614.0,75.0,46.0,75.0,18x32,8x32
io8_l2p4n1_l4n1n8_d1d2,10.0,9.72,1.25,352,194,40200,48176,679.0,51.0,88.0,51.0,18x32,8x32
io8_l2p4n1_l4n1p1,10.0,9.35,1.25,40,50,7330,9723,601.0,75.0,40.0,75.0,18x32,8x32
io8_l2p4n1_l4n1p1_d1d2,10.0,9.495,1.25,352,194,39631,48072,666.0,51.0,89.0,51.0,18x32,8x32
io8_l2p4n1_l4n1p2,10.0,9.728,1.25,32,26,5854,8678,603.0,76.0,32.0,76.0,18x32,8x32
io8_l2p4n1_l4n1p2_d1d2,10.0,9.889,1.25,352,194,39639,48146,668.0,52.0,89.0,52.0,18x32,8x32
io8_l2p4n1_l4n1p4,10.0,9.506,1.25,40,50,7454,9969,607.0,82.0,40.0,82.0,18x32,8x32
io8_l2p4n1_l4n1p4_d1d2,10.0,9.911,1.25,352,194,39757,48342,672.0,58.0,89.0,58.0,18x32,8x32
io8_l2p4n1_l4n1p8,10.0,9.777,1.25,48,64,9746,11592,615.0,75.0,47.0,75.0,18x32,8x32
io8_l2p4n1_l4n1p8_d1d2,10.0,9.701,1.25,416,208,45724,52447,680.0,51.0,96.0,51.0,18x32,8x32
io8_l2p4n1_l4p1n1,10.0,9.814,1.25,56,64,14582,13094,724.0,81.0,44.0,81.0,18x32,8x32
io8_l2p4n1_l4p1n1_d1d2,10.0,9.911,1.25,480,224,47105,61001,789.0,57.0,101.0,57.0,18x32,8x32
io8_l2p4n1_l4p2n1,10.0,9.867,1.25,56,64,18929,14858,852.0,89.0,44.0,89.0,18x32,8x32
io8_l2p4n1_l4p2n1_d1d2,10.0,9.911,1.25,480,256,58598,68267,917.0,58.0,117.0,58.0,18x32,8x32
io8_l2p4n1_l4p4n1,10.0,9.869,1.25,56,64,25394,18354,1108.0,105.0,44.0,105.0,18x32,8x32
io8_l2p4n1_l4p4n1_d1d2,10.0,9.911,1.25,480,320,74890,81866,1173.0,64.0,149.0,64.0,18x32,8x32
io8_l2p4n1_l4p8n1,10.0,9.92,1.25,56,64,39114,25338,1620.0,137.0,44.0,137.0,18x32,8x32
io8_l2p4n1_l4p8n1_d1d2,10.0,9.685,1.25,480,320,103771,80677,1685.0,57.0,149.0,57.0,18x32,8x32
io8_l2p8n1_l4n1n1,10.0,8.835,1.25,48,86,56490,30893,1112.0,100.0,56.0,100.0,18x32,8x32
io8_l2p8n1_l4n1n1_d1d2,10.0,9.338,1.25,384,98,80570,83202,1241.0,44.0,61.0,44.0,18x32,8x32
io8_l2p8n1_l4n1n2,10.0,9.229,1.25,48,86,56611,30917,1114.0,101.0,56.0,101.0,18x32,8x32
io8_l2p8n1_l4n1n2_d1d2,10.0,9.349,1.25,384,98,80794,83598,1243.0,45.0,61.0,45.0,18x32,8x32
io8_l2p8n1_l4n1n4,10.0,9.251,1.25,48,86,56636,31215,1118.0,107.0,56.0,107.0,18x32,8x32
io8_l2p8n1_l4n1n4_d1d2,10.0,9.371,1.25,384,98,80980,84746,1247.0,51.0,61.0,51.0,18x32,8x32
io8_l2p8n1_l4n1n8,10.0,8.835,1.25,48,86,56707,30943,1126.0,100.0,56.0,100.0,18x32,8x32
io8_l2p8n1_l4n1n8_d1d2,10.0,8.847,1.25,384,98,81165,55569,1255.0,44.0,61.0,44.0,18x32,8x32
io8_l2p8n1_l4n1p1,10.0,8.835,1.25,48,86,56518,30960,1113.0,100.0,57.0,100.0,18x32,8x32
io8_l2p8n1_l4n1p1_d1d2,10.0,9.338,1.25,384,98,80596,55157,1242.0,44.0,62.0,44.0,18x32,8x32
io8_l2p8n1_l4n1p2,10.0,9.229,1.25,48,86,56574,30993,1115.0,101.0,57.0,101.0,18x32,8x32
io8_l2p8n1_l4n1p2_d1d2,10.0,9.349,1.25,384,98,80635,55236,1244.0,45.0,62.0,45.0,18x32,8x32
io8_l2p8n1_l4n1p4,10.0,9.251,1.25,48,86,56642,31208,1119.0,107.0,57.0,107.0,18x32,8x32
io8_l2p8n1_l4n1p4_d1d2,10.0,9.371,1.25,384,98,80726,55423,1248.0,51.0,62.0,51.0,18x32,8x32
io8_l2p8n1_l4n1p8,10.0,8.835,1.25,56,86,57345,31292,1127.0,100.0,57.0,100.0,18x32,8x32
io8_l2p8n1_l4n1p8_d1d2,10.0,8.949,1.25,448,98,85132,57760,1256.0,44.0,62.0,44.0,18x32,8x32
io8_l2p8n1_l4p1n1,10.0,8.847,1.25,64,86,60406,32604,1236.0,106.0,54.0,106.0,18x32,8x32
io8_l2p8n1_l4p1n1_d1d2,10.0,9.251,1.25,512,98,84729,63742,1365.0,50.0,59.0,50.0,18x32,8x32
io8_l2p8n1_l4p2n1,10.0,8.858,1.25,64,86,64785,34353,1364.0,114.0,54.0,114.0,18x32,8x32
io8_l2p8n1_l4p2n1_d1d2,10.0,9.251,1.25,512,160,97181,72721,1493.0,51.0,85.0,51.0,18x32,8x32
io8_l2p8n1_l4p4n1,10.0,8.905,1.25,64,86,70962,37867,1620.0,130.0,54.0,130.0,18x32,8x32
io8_l2p8n1_l4p4n1_d1d2,10.0,9.251,1.25,512,320,117922,89807,1749.0,57.0,149.0,57.0,18x32,8x32
io8_l2p8n1_l4p8n1,10.0,8.999,1.25,64,86,84266,44623,2132.0,162.0,54.0,162.0,18x32,8x32
io8_l2p8n1_l4p8n1_d1d2,10.0,8.847,1.25,512,320,145523,88896,2261.0,50.0,149.0,50.0,18x32,8x32
io1_l2n1n1_l4n1n1,10.0,8.419,1.25,32,5,727,1231,22.0,10.0,19.0,10.0,4x32,1x32
io1_l2n1n1_l4n1p1,10.0,7.966,1.25,32,5,856,1358,23.0,10.0,20.0,10.0,4x32,1x32
io1_l2n1n1_l4p1n1,10.0,8.644,1.25,32,5,4579,3933,146.0,72.0,17.0,72.0,4x32,1x32
io1_l2n1p1_l4n1n1,10.0,7.966,1.25,32,5,829,1412,24.0,13.0,21.0,13.0,4x32,1x32
io1_l2n1p1_l4n1p1,10.0,8.419,1.25,32,5,943,1515,25.0,13.0,22.0,13.0,4x32,1x32
io1_l2n1p1_l4p1n1,10.0,8.644,1.25,32,5,4649,4091,148.0,75.0,19.0,75.0,4x32,1x32
io1_l2p1n1_l4n1n1,10.0,8.59,1.25,32,16,7977,11137,209.0,198.0,21.0,198.0,4x32,1x32
io1_l2p1n1_l4n1p1,10.0,8.59,1.25,32,16,8106,11252,210.0,198.0,22.0,198.0,4x32,1x32
io1_l2p1n1_l4p1n1,10.0,8.999,1.25,32,16,11630,13783,333.0,260.0,19.0,260.0,4x32,1x32
io2_l2n1n1_l4n1n1,10.0,8.423,1.25,32,5,747,1552,23.0,12.0,20.0,12.0,6x32,2x32
io2_l2n1n1_l4n1n1_d1d2,10.0,7.966,1.25,32,5,856,2157,24.0,29.0,21.0,29.0,6x32,2x32
io2_l2n1n1_l4n1n2,10.0,8.423,1.25,32,10,1165,1849,25.0,12.0,22.0,12.0,6x32,2x32
io2_l2n1n1_l4n1n2_d1d2,10.0,8.572,1.25,32,5,839,2117,26.0,24.0,21.0,24.0,6x32,2x32
io2_l2n1n1_l4n1p1,10.0,8.423,1.25,32,5,796,1635,24.0,12.0,21.0,12.0,6x32,2x32
io2_l2n1n1_l4n1p1_d1d2,10.0,7.966,1.25,32,5,918,2256,25.0,29.0,22.0,29.0,6x32,2x32
io2_l2n1n1_l4n1p2,10.0,8.423,1.25,32,10,1357,2004,26.0,12.0,23.0,12.0,6x32,2x32
io2_l2n1n1_l4n1p2_d1d2,10.0,8.572,1.25,32,10,1591,2701,27.0,24.0,24.0,24.0,6x32,2x32
io2_l2n1n1_l4p1n1,10.0,9.047,1.25,32,10,5337,4018,147.0,42.0,20.0,42.0,6x32,2x32
io2_l2n1n1_l4p1n1_d1d2,10.0,8.48,1.25,32,18,5308,6222,148.0,54.0,24.0,54.0,6x32,2x32
io2_l2n1n1_l4p2n1,10.0,9.101,1.25,32,10,8758,6111,275.0,74.0,20.0,74.0,6x32,2x32
io2_l2n1n1_l4p2n1_d1d2,10.0,9.229,1.25,32,20,10221,6459,276.0,54.0,25.0,54.0,6x32,2x32
io2_l2n1n2_l4n1n1,10.0,8.423,1.25,32,8,999,1692,26.0,12.0,21.0,12.0,6x32,2x32
io2_l2n1n2_l4n1n1_d1d2,10.0,7.966,1.25,32,8,1106,2283,27.0,22.0,22.0,22.0,6x32,2x32
io2_l2n1n2_l4n1n2,10.0,8.423,1.25,32,10,1257,1864,28.0,12.0,22.0,12.0,6x32,2x32
io2_l2n1n2_l4n1n2_d1d2,10.0,8.572,1.25,32,8,1089,2241,29.0,17.0,22.0,17.0,6x32,2x32
io2_l2n1n2_l4n1p1,10.0,8.423,1.25,32,8,1048,1775,27.0,12.0,22.0,12.0,6x32,2x32
io2_l2n1n2_l4n1p1_d1d2,10.0,7.966,1.25,32,8,1168,2382,28.0,22.0,23.0,22.0,6x32,2x32
io2_l2n1n2_l4n1p2,10.0,8.423,1.25,32,10,1449,2019,29.0,12.0,23.0,12.0,6x32,2x32
io2_l2n1n2_l4n1p2_d1d2,10.0,8.572,1.25,32,10,1681,2702,30.0,17.0,24.0,17.0,6x32,2x32
io2_l2n1n2_l4p1n1,10.0,9.634,1.25,32,10,5397,4009,150.0,42.0,20.0,42.0,6x32,2x32
io2_l2n1n2_l4p1n1_d1d2,10.0,8.48,1.25,32,18,5366,6201,151.0,47.0,24.0,47.0,6x32,2x32
io2_l2n1n2_l4p2n1,10.0,9.687,1.25,32,10,8818,6102,278.0,74.0,20.0,74.0,6x32,2x32
io2_l2n1n2_l4p2n1_d1d2,10.0,9.382,1.25,32,20,10279,6436,279.0,47.0,25.0,47.0,6x32,2x32
io2_l2n1p1_l4n1n1,10.0,8.423,1.25,32,5,851,1749,25.0,16.0,22.0,16.0,6x32,2x32
io2_l2n1p1_l4n1n1_d1d2,10.0,7.966,1.25,32,5,946,2385,26.0,41.0,23.0,41.0,6x32,2x32
io2_l2n1p1_l4n1n2,10.0,8.423,1.25,32,10,1269,2046,27.0,16.0,24.0,16.0,6x32,2x32
io2_l2n1p1_l4n1n2_d1d2,10.0,8.419,1.25,32,5,946,2347,28.0,36.0,23.0,36.0,6x32,2x32
io2_l2n1p1_l4n1p1,10.0,8.423,1.25,32,5,900,1830,26.0,16.0,23.0,16.0,6x32,2x32
io2_l2n1p1_l4n1p1_d1d2,10.0,7.966,1.25,32,5,1008,2480,27.0,41.0,24.0,41.0,6x32,2x32
io2_l2n1p1_l4n1p2,10.0,8.423,1.25,32,10,1461,2187,28.0,16.0,25.0,16.0,6x32,2x32
io2_l2n1p1_l4n1p2_d1d2,10.0,8.419,1.25,32,10,1698,2916,29.0,36.0,26.0,36.0,6x32,2x32
io2_l2n1p1_l4p1n1,10.0,9.047,1.25,32,10,5409,4196,149.0,46.0,22.0,46.0,6x32,2x32
io2_l2n1p1_l4p1n1_d1d2,10.0,8.48,1.25,32,18,5398,6442,150.0,66.0,26.0,66.0,6x32,2x32
io2_l2n1p1_l4p2n1,10.0,9.101,1.25,32,10,8830,6289,277.0,78.0,22.0,78.0,6x32,2x32
io2_l2n1p1_l4p2n1_d1d2,10.0,9.229,1.25,32,20,10313,6681,278.0,66.0,27.0,66.0,6x32,2x32
io2_l2n1p2_l4n1n1,10.0,8.423,1.25,32,5,945,1722,28.0,16.0,22.0,16.0,6x32,2x32
io2_l2n1p2_l4n1n1_d1d2,10.0,7.966,1.25,32,5,1072,2355,29.0,33.0,23.0,33.0,6x32,2x32
io2_l2n1p2_l4n1n2,10.0,8.423,1.25,32,10,1363,2019,30.0,16.0,24.0,16.0,6x32,2x32
io2_l2n1p2_l4n1n2_d1d2,10.0,8.858,1.25,32,5,1087,2316,31.0,28.0,23.0,28.0,6x32,2x32
io2_l2n1p2_l4n1p1,10.0,8.423,1.25,32,5,994,1803,29.0,16.0,23.0,16.0,6x32,2x32
io2_l2n1p2_l4n1p1_d1d2,10.0,7.966,1.25,32,5,1134,2450,30.0,33.0,24.0,33.0,6x32,2x32
io2_l2n1p2_l4n1p2,10.0,8.423,1.25,32,10,1555,2174,31.0,16.0,25.0,16.0,6x32,2x32
io2_l2n1p2_l4n1p2_d1d2,10.0,8.847,1.25,32,10,1839,2901,32.0,28.0,26.0,28.0,6x32,2x32
io2_l2n1p2_l4p1n1,10.0,9.634,1.25,32,10,5471,4163,152.0,46.0,22.0,46.0,6x32,2x32
io2_l2n1p2_l4p1n1_d1d2,10.0,8.518,1.25,32,18,5460,6395,153.0,58.0,26.0,58.0,6x32,2x32
io2_l2n1p2_l4p2n1,10.0,9.687,1.25,32,10,8892,6256,280.0,78.0,22.0,78.0,6x32,2x32
io2_l2n1p2_l4p2n1_d1d2,10.0,9.251,1.25,32,20,10391,6630,281.0,58.0,27.0,58.0,6x32,2x32
io2_l2p1n1_l4n1n1,10.0,9.101,1.25,32,152,11292,13556,210.0,104.0,67.0,104.0,6x32,2x32
io2_l2p1n1_l4n1n1_d1d2,10.0,9.108,1.25,32,176,17244,20515,211.0,114.0,76.0,114.0,6x32,2x32
io2_l2p1n1_l4n1n2,10.0,9.101,1.25,32,154,11550,13696,212.0,104.0,68.0,104.0,6x32,2x32
io2_l2p1n1_l4n1n2_d1d2,10.0,9.451,1.25,32,176,17259,20353,213.0,109.0,76.0,109.0,6x32,2x32
io2_l2p1n1_l4n1p1,10.0,9.101,1.25,32,152,11341,13637,211.0,104.0,68.0,104.0,6x32,2x32
io2_l2p1n1_l4n1p1_d1d2,10.0,9.108,1.25,32,176,17306,20611,212.0,114.0,77.0,114.0,6x32,2x32
io2_l2p1n1_l4n1p2,10.0,9.101,1.25,32,154,11742,13851,213.0,104.0,69.0,104.0,6x32,2x32
io2_l2p1n1_l4n1p2_d1d2,10.0,9.058,1.25,32,178,17851,20813,214.0,109.0,78.0,109.0,6x32,2x32
io2_l2p1n1_l4p1n1,10.0,9.132,1.25,32,184,17667,17279,334.0,134.0,76.0,134.0,6x32,2x32
io2_l2p1n1_l4p1n1_d1d2,10.0,9.785,1.25,32,78,15840,19673,335.0,139.0,42.0,139.0,6x32,2x32
io2_l2p1n1_l4p2n1,10.0,9.164,1.25,32,121,17440,16700,462.0,166.0,55.0,166.0,6x32,2x32
io2_l2p1n1_l4p2n1_d1d2,10.0,9.332,1.25,32,104,22129,20947,463.0,139.0,51.0,139.0,6x32,2x32
io2_l2p2n1_l4n1n1,10.0,9.047,1.25,32,26,15729,12059,338.0,136.0,26.0,136.0,6x32,2x32
io2_l2p2n1_l4n1n1_d1d2,10.0,7.966,1.25,32,52,20608,17746,339.0,109.0,37.0,109.0,6x32,2x32
io2_l2p2n1_l4n1n2,10.0,8.59,1.25,32,26,15760,12009,340.0,136.0,26.0,136.0,6x32,2x32
io2_l2p2n1_l4n1n2_d1d2,10.0,9.206,1.25,32,52,20616,17651,341.0,104.0,37.0,104.0,6x32,2x32
io2_l2p2n1_l4n1p1,10.0,9.047,1.25,32,26,15778,12140,339.0,136.0,27.0,136.0,6x32,2x32
io2_l2p2n1_l4n1p1_d1d2,10.0,7.966,1.25,32,52,20670,17841,340.0,109.0,38.0,109.0,6x32,2x32
io2_l2p2n1_l4n1p2,10.0,8.59,1.25,32,26,15952,12158,341.0,136.0,27.0,136.0,6x32,2x32
io2_l2p2n1_l4n1p2_d1d2,10.0,8.813,1.25,32,52,20981,17893,342.0,104.0,38.0,104.0,6x32,2x32
io2_l2p2n1_l4p1n1,10.0,7.984,1.25,32,26,19420,14106,462.0,166.0,24.0,166.0,6x32,2x32
io2_l2p2n1_l4p1n1_d1d2,10.0,7.966,1.25,32,52,23614,20880,463.0,134.0,35.0,134.0,6x32,2x32
io2_l2p2n1_l4p2n1,10.0,8.016,1.25,32,26,22841,16175,590.0,198.0,24.0,198.0,6x32,2x32
io2_l2p2n1_l4p2n1_d1d2,10.0,8.858,1.25,32,52,28197,20801,591.0,134.0,35.0,134.0,6x32,2x32
io4_l2n1n1_l4n1n1,10.0,7.966,1.25,32,5,970,1782,25.0,16.0,22.0,16.0,10x32,4x32
io4_l2n1n1_l4n1n1_d1d2,10.0,7.966,1.25,64,5,1036,3403,26.0,16.0,23.0,16.0,10x32,4x32
io4_l2n1n1_l4n1n2,10.0,8.423,1.25,32,5,938,1926,27.0,19.0,22.0,19.0,10x32,4x32
io4_l2n1n1_l4n1n2_d1d2,10.0,8.419,1.25,64,5,1008,3537,28.0,19.0,23.0,19.0,10x32,4x32
io4_l2n1n1_l4n1n4,10.0,7.966,1.25,32,20,2139,2823,31.0,16.0,28.0,16.0,10x32,4x32
io4_l2n1n1_l4n1n4_d1d2,10.0,7.969,1.25,64,5,1692,3180,32.0,16.0,23.0,16.0,10x32,4x32
io4_l2n1n1_l4n1p1,10.0,7.966,1.25,32,5,1039,1881,26.0,16.0,23.0,16.0,10x32,4x32
io4_l2n1n1_l4n1p1_d1d2,10.0,8.419,1.25,64,5,997,3468,27.0,16.0,24.0,16.0,10x32,4x32
io4_l2n1n1_l4n1p2,10.0,8.423,1.25,32,5,1016,2007,28.0,19.0,23.0,19.0,10x32,4x32
io4_l2n1n1_l4n1p2_d1d2,10.0,7.966,1.25,64,5,1161,3652,29.0,19.0,24.0,19.0,10x32,4x32
io4_l2n1n1_l4n1p4,10.0,7.966,1.25,32,20,2458,3047,32.0,16.0,29.0,16.0,10x32,4x32
io4_l2n1n1_l4n1p4_d1d2,10.0,8.419,1.25,80,20,3506,5568,33.0,16.0,30.0,16.0,10x32,4x32
io4_l2n1n1_l4p1n1,10.0,8.48,1.25,32,20,7257,4819,149.0,30.0,26.0,30.0,10x32,4x32
io4_l2n1n1_l4p1n1_d1d2,10.0,7.966,1.25,96,40,7630,11540,150.0,30.0,35.0,30.0,10x32,4x32
io4_l2n1n1_l4p2n1,10.0,8.518,1.25,32,20,10392,6716,277.0,46.0,26.0,46.0,10x32,4x32
io4_l2n1n1_l4p2n1_d1d2,10.0,8.813,1.25,96,78,13724,15752,278.0,33.0,50.0,33.0,10x32,4x32
io4_l2n1n1_l4p4n1,10.0,8.571,1.25,32,20,17125,10360,533.0,78.0,26.0,78.0,10x32,4x32
io4_l2n1n1_l4p4n1_d1d2,10.0,8.48,1.25,96,80,26309,15498,534.0,30.0,51.0,30.0,10x32,4x32
io4_l2n1n2_l4n1n1,10.0,7.966,1.25,32,8,1183,2090,28.0,19.0,23.0,19.0,10x32,4x32
io4_l2n1n2_l4n1n1_d1d2,10.0,8.419,1.25,64,8,1226,3731,29.0,17.0,24.0,17.0,10x32,4x32
io4_l2n1n2_l4n1n2,10.0,8.423,1.25,32,8,1151,2234,30.0,22.0,23.0,22.0,10x32,4x32
io4_l2n1n2_l4n1n2_d1d2,10.0,7.966,1.25,64,8,1358,3879,31.0,20.0,24.0,20.0,10x32,4x32
io4_l2n1n2_l4n1n4,10.0,7.966,1.25,32,20,2192,3006,34.0,19.0,28.0,19.0,10x32,4x32
io4_l2n1n2_l4n1n4_d1d2,10.0,8.858,1.25,64,8,1396,3351,35.0,17.0,24.0,17.0,10x32,4x32
io4_l2n1n2_l4n1p1,10.0,7.966,1.25,32,8,1252,2189,29.0,19.0,24.0,19.0,10x32,4x32
io4_l2n1n2_l4n1p1_d1d2,10.0,7.966,1.25,64,8,1316,3814,30.0,17.0,25.0,17.0,10x32,4x32
io4_l2n1n2_l4n1p2,10.0,8.423,1.25,32,8,1229,2306,31.0,22.0,24.0,22.0,10x32,4x32
io4_l2n1n2_l4n1p2_d1d2,10.0,8.419,1.25,64,8,1318,3967,32.0,20.0,25.0,20.0,10x32,4x32
io4_l2n1n2_l4n1p4,10.0,7.966,1.25,32,20,2511,3230,35.0,19.0,29.0,19.0,10x32,4x32
io4_l2n1n2_l4n1p4_d1d2,10.0,7.966,1.25,80,20,3644,5739,36.0,17.0,30.0,17.0,10x32,4x32
io4_l2n1n2_l4p1n1,10.0,8.48,1.25,32,20,7278,4976,152.0,33.0,26.0,33.0,10x32,4x32
io4_l2n1n2_l4p1n1_d1d2,10.0,8.813,1.25,96,40,7660,11682,153.0,31.0,35.0,31.0,10x32,4x32
io4_l2n1n2_l4p2n1,10.0,8.518,1.25,32,20,10413,6875,280.0,49.0,26.0,49.0,10x32,4x32
io4_l2n1n2_l4p2n1_d1d2,10.0,7.966,1.25,96,78,13816,16033,281.0,34.0,50.0,34.0,10x32,4x32
io4_l2n1n2_l4p4n1,10.0,8.571,1.25,32,20,17146,10519,536.0,81.0,26.0,81.0,10x32,4x32
io4_l2n1n2_l4p4n1_d1d2,10.0,9.206,1.25,96,80,26339,15603,537.0,31.0,51.0,31.0,10x32,4x32
io4_l2n1n4_l4n1n1,10.0,7.966,1.25,32,14,1637,2322,34.0,16.0,25.0,16.0,10x32,4x32
io4_l2n1n4_l4n1n1_d1d2,10.0,7.966,1.25,64,14,1747,4375,35.0,16.0,26.0,16.0,10x32,4x32
io4_l2n1n4_l4n1n2,10.0,9.085,1.25,32,14,1605,2466,36.0,19.0,25.0,19.0,10x32,4x32
io4_l2n1n4_l4n1n2_d1d2,10.0,8.602,1.25,64,14,1719,4503,37.0,19.0,26.0,19.0,10x32,4x32
io4_l2n1n4_l4n1n4,10.0,8.609,1.25,32,20,2326,2988,40.0,16.0,28.0,16.0,10x32,4x32
io4_l2n1n4_l4n1n4_d1d2,10.0,7.969,1.25,64,14,2559,3887,41.0,16.0,26.0,16.0,10x32,4x32
io4_l2n1n4_l4n1p1,10.0,7.966,1.25,32,14,1706,2421,35.0,16.0,26.0,16.0,10x32,4x32
io4_l2n1n4_l4n1p1_d1d2,10.0,8.59,1.25,64,14,1708,3714,36.0,16.0,27.0,16.0,10x32,4x32
io4_l2n1n4_l4n1p2,10.0,9.085,1.25,32,14,1683,2538,37.0,19.0,26.0,19.0,10x32,4x32
io4_l2n1n4_l4n1p2_d1d2,10.0,7.966,1.25,64,14,2314,3867,38.0,19.0,27.0,19.0,10x32,4x32
io4_l2n1n4_l4n1p4,10.0,8.609,1.25,32,20,2645,3212,41.0,16.0,29.0,16.0,10x32,4x32
io4_l2n1n4_l4n1p4_d1d2,10.0,8.59,1.25,80,20,3737,5157,42.0,16.0,30.0,16.0,10x32,4x32
io4_l2n1n4_l4p1n1,10.0,8.48,1.25,32,20,7412,4924,158.0,30.0,26.0,30.0,10x32,4x32
io4_l2n1n4_l4p1n1_d1d2,10.0,7.966,1.25,96,40,8583,10818,159.0,30.0,35.0,30.0,10x32,4x32
io4_l2n1n4_l4p2n1,10.0,8.518,1.25,32,20,10547,6827,286.0,46.0,26.0,46.0,10x32,4x32
io4_l2n1n4_l4p2n1_d1d2,10.0,8.813,1.25,96,78,13923,15679,287.0,33.0,50.0,33.0,10x32,4x32
io4_l2n1n4_l4p4n1,10.0,8.571,1.25,32,20,17280,10471,542.0,78.0,26.0,78.0,10x32,4x32
io4_l2n1n4_l4p4n1_d1d2,10.0,8.48,1.25,96,80,26846,15479,543.0,30.0,51.0,30.0,10x32,4x32
io4_l2n1p1_l4n1n1,10.0,7.966,1.25,32,5,1054,1978,27.0,19.0,24.0,19.0,10x32,4x32
io4_l2n1p1_l4n1n1_d1d2,10.0,8.419,1.25,64,5,1061,3662,28.0,19.0,25.0,19.0,10x32,4x32
io4_l2n1p1_l4n1n2,10.0,8.423,1.25,32,5,1022,2122,29.0,22.0,24.0,22.0,10x32,4x32
io4_l2n1p1_l4n1n2_d1d2,10.0,7.966,1.25,64,5,1184,3803,30.0,22.0,25.0,22.0,10x32,4x32
io4_l2n1p1_l4n1n4,10.0,7.966,1.25,32,20,2223,3019,33.0,19.0,30.0,19.0,10x32,4x32
io4_l2n1p1_l4n1n4_d1d2,10.0,8.858,1.25,64,5,1231,3391,34.0,19.0,25.0,19.0,10x32,4x32
io4_l2n1p1_l4n1p1,10.0,7.966,1.25,32,5,1123,2073,28.0,19.0,25.0,19.0,10x32,4x32
io4_l2n1p1_l4n1p1_d1d2,10.0,7.966,1.25,64,5,1376,3334,29.0,19.0,26.0,19.0,10x32,4x32
io4_l2n1p1_l4n1p2,10.0,8.423,1.25,32,5,1100,2199,30.0,22.0,25.0,22.0,10x32,4x32
io4_l2n1p1_l4n1p2_d1d2,10.0,8.419,1.25,64,5,1121,3364,31.0,22.0,26.0,22.0,10x32,4x32
io4_l2n1p1_l4n1p4,10.0,7.966,1.25,32,20,2542,3228,34.0,19.0,31.0,19.0,10x32,4x32
io4_l2n1p1_l4n1p4_d1d2,10.0,7.966,1.25,80,20,4020,5121,35.0,19.0,32.0,19.0,10x32,4x32
io4_l2n1p1_l4p1n1,10.0,8.48,1.25,32,20,7341,5007,151.0,33.0,28.0,33.0,10x32,4x32
io4_l2n1p1_l4p1n1_d1d2,10.0,8.813,1.25,96,40,7655,10622,152.0,33.0,37.0,33.0,10x32,4x32
io4_l2n1p1_l4p2n1,10.0,8.518,1.25,32,20,10476,6904,279.0,49.0,28.0,49.0,10x32,4x32
io4_l2n1p1_l4p2n1_d1d2,10.0,7.966,1.25,96,78,14016,15772,280.0,36.0,52.0,36.0,10x32,4x32
io4_l2n1p1_l4p4n1,10.0,8.571,1.25,32,20,17209,10548,535.0,81.0,28.0,81.0,10x32,4x32
io4_l2n1p1_l4p4n1_d1d2,10.0,9.206,1.25,96,80,26334,15300,536.0,33.0,53.0,33.0,10x32,4x32
io4_l2n1p2_l4n1n1,10.0,7.966,1.25,32,5,1129,2134,30.0,22.0,24.0,22.0,10x32,4x32
io4_l2n1p2_l4n1n1_d1d2,10.0,7.966,1.25,64,5,1243,3839,31.0,20.0,25.0,20.0,10x32,4x32
io4_l2n1p2_l4n1n2,10.0,8.423,1.25,32,5,1097,2277,32.0,25.0,24.0,25.0,10x32,4x32
io4_l2n1p2_l4n1n2_d1d2,10.0,8.858,1.25,64,5,1193,3978,33.0,23.0,25.0,23.0,10x32,4x32
io4_l2n1p2_l4n1n4,10.0,7.966,1.25,32,20,2298,3175,36.0,22.0,30.0,22.0,10x32,4x32
io4_l2n1p2_l4n1n4_d1d2,10.0,7.966,1.25,64,5,1951,3533,37.0,20.0,25.0,20.0,10x32,4x32
io4_l2n1p2_l4n1p1,10.0,7.966,1.25,32,5,1198,2229,31.0,22.0,25.0,22.0,10x32,4x32
